660.340	549	-60576	1.0000000000
660.341	549	-60573	1.0000000000
660.342	549	-60570	1.0000000000
660.343	549	-60567	1.0000000000
660.344	549	-60564	1.0000000000
660.345	549	-60560	1.0000000000
660.346	549	-60557	1.0000000000
660.347	549	-60554	1.0000000000
660.348	549	-60551	1.0000000000
660.349	550	-60548	1.0000000000
660.350	550	-60545	1.0000000000
660.351	550	-60542	1.0000000000
660.352	550	-60539	1.0000000000
660.353	550	-60535	1.0000000000
660.354	550	-60532	1.0000000000
660.355	550	-60529	1.0000000000
660.356	550	-60526	1.0000000000
660.357	550	-60523	1.0000000000
660.358	550	-60520	1.0000000000
660.359	550	-60517	1.0000000000
660.360	550	-60513	1.0000000000
660.361	550	-60510	1.0000000000
660.362	550	-60507	1.0000000000
660.363	550	-60504	1.0000000000
660.364	550	-60501	1.0000000000
660.365	550	-60498	1.0000000000
660.366	550	-60495	1.0000000000
660.367	550	-60492	1.0000000000
660.368	550	-60488	1.0000000000
660.369	550	-60485	1.0000000000
660.370	550	-60482	1.0000000000
660.371	550	-60479	1.0000000000
660.372	550	-60476	1.0000000000
660.373	550	-60473	1.0000000000
660.374	550	-60470	1.0000000000
660.375	550	-60467	1.0000000000
660.376	550	-60463	1.0000000000
660.377	550	-60460	1.0000000000
660.378	550	-60457	1.0000000000
660.379	550	-60454	1.0000000000
660.380	550	-60451	1.0000000000
660.381	550	-60448	1.0000000000
660.382	550	-60445	1.0000000000
660.383	550	-60441	1.0000000000
660.384	550	-60438	1.0000000000
660.385	550	-60435	1.0000000000
660.386	550	-60432	1.0000000000
660.387	550	-60429	1.0000000000
660.388	550	-60426	1.0000000000
660.389	550	-60423	1.0000000000
660.390	550	-60420	1.0000000000
660.391	550	-60416	1.0000000000
660.392	550	-60413	1.0000000000
660.393	550	-60410	1.0000000000
660.394	550	-60407	1.0000000000
660.395	550	-60404	1.0000000000
660.396	550	-60401	1.0000000000
660.397	550	-60398	1.0000000000
660.398	550	-60394	1.0000000000
660.399	550	-60391	1.0000000000
660.400	550	-60388	1.0000000000
660.401	550	-60385	1.0000000000
660.402	550	-60382	1.0000000000
660.403	550	-60379	1.0000000000
660.404	550	-60376	1.0000000000
660.405	550	-60373	1.0000000000
660.406	550	-60369	1.0000000000
660.407	550	-60366	1.0000000000
660.408	550	-60363	1.0000000000
660.409	550	-60360	1.0000000000
660.410	550	-60357	1.0000000000
660.411	551	-60354	1.0000000000
660.412	551	-60351	1.0000000000
660.413	551	-60348	1.0000000000
660.414	551	-60344	1.0000000000
660.415	551	-60341	1.0000000000
660.416	551	-60338	1.0000000000
660.417	551	-60335	1.0000000000
